time,halfW01,d0,d1,d2,d3
6.534,0.8695,0,0,0,0
6.567,0.8696,0,0,0,0
6.599,0.8698,0,0,0,0
6.634,0.8701,0,0,0,0
6.666,0.8708,0,0,0,0
6.699,0.8719,0,0,0,0
6.734,0.8726,0,0,0,0
6.767,0.8742,0,0,0,0
6.801,0.8762,0,0,0,0
6.833,0.8773,0,0,0,0
6.867,0.8797,0,0,0,0
6.900,0.8824,0,0,0,0
6.933,0.8838,0,0,0,0
6.967,0.8868,0,0,0,0
6.999,0.8899,0,0,0,0
7.034,0.8914,0,0,0,0
7.067,0.8945,0,0,0,0
7.100,0.8976,0,0,0,0
7.134,0.8991,0,0,0,0
7.167,0.9019,0,0,0,0
7.201,0.9046,0,0,0,0
7.234,0.9059,0,0,0,0
7.266,0.9082,0,0,0,0
7.300,0.9102,0,0,0,0
7.333,0.9111,0,0,0,0
7.366,0.9126,0,0,0,0
7.400,0.9138,0,0,0,0
7.433,0.9142,0,0,0,0
7.467,0.9150,0,0,0,0
7.501,0.9153,0,0,0,0
7.534,0.9154,0,0,0,0
7.567,0.9154,0,0,0,0
7.601,0.9151,0,0,0,0
7.633,0.9148,0,0,0,0
7.666,0.9142,0,0,0,0
7.700,0.9133,0,0,0,0
7.734,0.9128,0,0,0,0
7.767,0.9117,0,0,0,0
7.799,0.9104,0,0,0,0
7.833,0.9097,0,0,0,0
7.866,0.9083,0,0,0,0
7.900,0.9067,0,0,0,0
7.934,0.9059,0,0,0,0
7.967,0.9043,0,0,0,0
7.999,0.9026,0,0,0,0
8.034,0.9017,0,0,0,0
8.067,0.9000,0,0,0,0
8.099,0.8983,0,0,0,0
8.134,0.8975,0,0,0,0
8.166,0.8958,0,0,0,0
8.200,0.8941,0,0,0,0
8.233,0.8933,0,0,0,0
8.267,0.8917,0,0,0,0
8.300,0.8902,0,0,0,0
8.334,0.8894,0,0,0,0
8.367,0.8879,0,0,0,0
8.399,0.8865,0,0,0,0
8.433,0.8859,0,0,0,0
8.466,0.8845,0,0,0,0
8.500,0.8833,0,0,0,0
8.533,0.8827,0,0,0,0
8.567,0.8815,0,0,0,0
8.601,0.8804,0,0,0,0
8.634,0.8798,0,0,0,0
8.667,0.8788,0,0,0,0
8.701,0.8778,0,0,0,0
8.733,0.8773,0,0,0,0
8.766,0.8764,0,0,0,0
8.800,0.8755,0,0,0,0
8.834,0.8751,0,0,0,0
8.867,0.8742,0,0,0,0
8.900,0.8734,0,0,0,0
8.934,0.8731,0,0,0,0
8.968,0.8723,0,0,0,0
9.000,0.8716,0,0,0,0
9.034,0.8713,0,0,0,0
9.067,0.8706,0,0,0,0
9.100,0.8700,0,0,0,0
9.133,0.8696,0,0,0,0
9.167,0.8690,0,0,0,0
9.200,0.8685,0,0,0,0
9.234,0.8682,0,0,0,0
9.267,0.8676,0,0,0,0
9.301,0.8671,0,0,0,0
9.333,0.8669,0,0,0,0
9.367,0.8664,0,0,0,0
9.399,0.8659,0,0,0,0
9.433,0.8657,0,0,0,0
9.467,0.8652,0,0,0,0
9.500,0.8648,0,0,0,0
9.533,0.8646,0,0,0,0
9.568,0.8642,0,0,0,0
9.600,0.8638,0,0,0,0
9.633,0.8636,0,0,0,0
9.666,0.8633,0,0,0,0
9.700,0.8629,0,0,0,0
9.734,0.8627,0,0,0,0
9.767,0.8624,0,0,0,0
9.799,0.8621,0,0,0,0
9.833,0.8619,0,0,0,0
9.866,0.8616,0,0,0,0
9.899,0.8613,0,0,0,0
9.933,0.8612,0,0,0,0
9.967,0.8609,0,0,0,0
10.000,0.8606,0,0,0,0
10.034,0.8605,0,0,0,0
10.067,0.8602,0,0,0,0
10.100,0.8600,0,0,0,0
10.134,0.8599,0,0,0,0
10.166,0.8596,0,0,0,0
10.200,0.8594,0,0,0,0
10.233,0.8593,0,0,0,0
10.267,0.8591,0,0,0,0
10.300,0.8589,0,0,0,0
10.334,0.8588,0,0,0,0
10.367,0.8585,0,0,0,0
10.400,0.8584,0,0,0,0
10.434,0.8583,0,0,0,0
10.467,0.8581,0,0,0,0
10.500,0.8579,0,0,0,0
10.534,0.8578,0,0,0,0
10.567,0.8576,0,0,0,0
10.599,0.8574,0,0,0,0
10.633,0.8574,0,0,0,0
10.667,0.8572,0,0,0,0
10.700,0.8570,0,0,0,0
10.733,0.8570,0,0,0,0
10.767,0.8568,0,0,0,0
10.801,0.8567,0,0,0,0
10.834,0.8566,0,0,0,0
10.866,0.8564,0,0,0,0
10.900,0.8563,0,0,0,0
10.934,0.8562,0,0,0,0
10.967,0.8561,0,0,0,0
10.999,0.8560,0,0,0,0
11.033,0.8559,0,0,0,0
11.066,0.8558,0,0,0,0
